epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_3,train/cardinality_error_4,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_3,train/loss_bbox_4,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_3,train/loss_ce_4,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_3,train/loss_giou_4,train/loss_giou_enc,val/AP/mobile_phone,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_3,val/cardinality_error_4,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_3,val/loss_bbox_4,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_3,val/loss_ce_4,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_3,val/loss_giou_4,val/loss_giou_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,3.4375,1.0625,0.9375,1.0,1.0,21.75,0.0,0.0,0.0,0.0,44.08579635620117,0.7908763885498047,0.8068104386329651,0.789094865322113,0.7888279557228088,0.7874831557273865,0.7868310213088989,0.8015468120574951,0.41314294934272766,0.41086676716804504,0.40798014402389526,0.40657177567481995,0.4353744685649872,0.4275432825088501,0.4234292507171631,0.9473663568496704,0.9550902843475342,0.9578227996826172,0.9468266367912292,0.9463727474212646,0.9573936462402344,0.9908968806266785,0.0,0.0,0.0,0.0,0.0,0.0
0,13,250.5,454.03570556640625,827.2321166992188,353.8214416503906,314.46429443359375,555.1785888671875,1015.4642944335938,3.4340660572052,50.3755989074707,0.9788532257080078,0.9963306188583374,0.9874172806739807,0.9818005561828613,0.9786854982376099,0.9804829359054565,0.9902637600898743,0.5965271592140198,0.29036787152290344,0.3000715672969818,0.33371439576148987,0.37881213426589966,0.4291532337665558,0.2845624089241028,0.9474388957023621,0.9505742192268372,0.9498215317726135,0.9485750198364258,0.9476912617683411,0.946929931640625,0.9555776715278625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1863384972675703e-05,0.0021929824724793434,1.0,6.625,1.0,1.0,1.0,1.0,17.75,0.0,0.0,0.0,0.0,39.84648513793945,0.6651586294174194,0.6927322149276733,0.6620880961418152,0.647078812122345,0.6387609839439392,0.6509069800376892,0.7722063064575195,0.5787401795387268,0.5299602150917053,0.5831246972084045,0.5961228609085083,0.604201078414917,0.613722026348114,0.45245611667633057,0.8386481404304504,0.9055879712104797,0.8638608455657959,0.8447096347808838,0.8412957787513733,0.8490564227104187,0.9785892367362976,0.00021863385336473584,2.1863384972675703e-05,0.0,0.0062500000931322575,0.0011160714784637094,0.0625
1,27,1.0,66.76786041259766,15.553571701049805,1.0535714626312256,1.0,0.9821428656578064,277.03570556640625,0.0,43.326210021972656,0.7845463752746582,0.8236491084098816,0.7930880188941956,0.777187705039978,0.7732919454574585,0.7816586494445801,0.863395094871521,0.48245200514793396,0.4566042423248291,0.4761486351490021,0.49896368384361267,0.48773375153541565,0.47471731901168823,0.38463494181632996,0.855290412902832,0.8719300627708435,0.8570854067802429,0.8495914340019226,0.8476228713989258,0.8529159426689148,0.9059977531433105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
